0	关键词	11,651	关键词	0	关键词	0	关键词	2,360	关键词
1	pdb	27.9K	21%	85	-	NAV	264.2K	12%	261.7K	$1.93	31.64%	-	—	personality-database.com	14
27	sp3 enneagram	1.2K	117%	-	-	INFO	13.1K	23%	4.6K	-	78.08%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-3-in-detail	6
28	sp5 enneagram	1.2K	0.10%	6.5%	29	-	INFO	20.5K	63%	6.8K	$0.42	82.83%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-5-in-detail	4
29	obsession mbti	1.2K	25%	29	-	INFO	4.4K	27%	785	-	53.75%	-	—	personality-database.com/profile?cid=3&pid=2&sub_cat_id=58651	11
30	witch on the holy night mbti	1.1K	0.10%	NEW	-	-	-	3.5K	NEW	< 50	-	0%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=16206	6	-
31	the odyssey mbti	1.1K	348%	-	-	INFO	3.5K	619%	227	-	77.68%	-	—	personality-database.com/profile?cid=3&pid=2&sub_cat_id=50334	4	-
32	sx6 enneagram	1.1K	0.09%	54%	-	-	INFO	18.3K	56%	5.3K	-	84.48%	-	—	wiki.personality-database.com/books/enneagram/page/sexual-6-in-detail	2
33	odyssey mbti	1.1K	NEW	-	-	-	1.9K	NEW	66	-	84.91%	-	—	personality-database.com/profile?cid=3&pid=2&sub_cat_id=50334	4	-
34	sexual six pdb wiki	1.1K	0.09%	163%	-	-	INFO	1.1K	115%	440	-	69.70%	-	—	wiki.personality-database.com/books/enneagram/page/sexual-6-in-detail	6
35	estj characters	1.1K	155%	43	-	INFO	9.8K	53%	6.9K	-	87.60%	-	—	personality-database.com/profile?personality=2	4
36	sadie sink mbti	1.1K	0.09%	NEW	-	-	INFO	5.8K	>5000%	498	-	77.68%	-	—	4
37	sp9	1K	268%	22	-	INFO	26.4K	94%	11.6K	$0.65	80.04%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-9-in-detail	5
38	sp9 enneagram	1K	0.09%	17%	-	-	INFO	17.5K	3.4%	6.6K	$1.10	78.37%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-9-in-detail	3
39	naruto mbti	1K	82%	28	-	INFO	6.1K	2.8%	6.7K	-	67.96%	-	—	personality-database.com/profile?cid=8&pid=2&sub_cat_id=89	4
40	so4 enneagram	1K	0.09%	39%	29	-	INFO	16K	28%	7.3K	$0.30	80.79%	-	—	wiki.personality-database.com/books/enneagram/page/social-4-in-detail	3
41	social 5	1K	186%	-	-	NAV	2.6K	3.3%	1.4K	-	63.78%	-	—	wiki.personality-database.com/books/enneagram/page/social-5-in-detail	2
42	road to empress mbti	1K	0.09%	170%	-	-	INFO	50	95%	251	-	56.15%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=55508	9	-
43	sx3 enneagram	990	36%	30	-	INFO	15.2K	5.4%	4.9K	-	80.52%	-	—	wiki.personality-database.com/books/enneagram/page/sexual-3-in-detail	3
44	so2 enneagram	990	0.09%	2.1%	-	-	INFO	13.7K	15%	4.7K	$0.26	78.81%	-	—	wiki.personality-database.com/books/enneagram/page/social-2-in-detail	3
45	sp2 enneagram	980	36%	-	-	INFO	19.9K	15%	6.2K	$0.46	82.97%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-2-in-detail	3
46	sx5 enneagram	970	0.08%	20%	-	-	INFO	12.4K	7.0%	5.8K	$0.20	85.82%	-	—	wiki.personality-database.com/books/enneagram/page/sexual-5-in-detail	3
47	sp6 enneagram	960	81%	-	-	INFO	23.6K	68%	7.2K	$0.25	79.04%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-6-in-detail	3
48	rick and morty mbti	960	0.08%	NEW	-	-	-	4.2K	121%	1.9K	$0.66	77.58%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=399	4	-
49	zenless zone zero mbti	960	26%	-	-	INFO	1.3K	182%	200	-	78.67%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=31057	7
50	esfj characters	950	0.08%	332%	36	-	INFO	12.2K	140%	7.3K	-	78.02%	-	—	personality-database.com/profile?personality=4	3
51	phighting mbti	950	5.6%	-	-	INFO	1.4K	13%	1.1K	-	75.44%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=37254	14	-
52	intp personagens	940	0.08%	114%	-	-	INFO	3K	132%	737	-	83.07%	-	—	personality-database.com/profile?personality=13	3
53	mbti compatibility	920	37%	58	-	INFO	21.4K	11%	17.8K	$0.67	64.61%	-	—	styx.personality-database.com/chemistry	2
54	sx2 enneagram	920	0.08%	30%	-	-	INFO	19.1K	27%	5.5K	-	80.72%	-	—	wiki.personality-database.com/books/enneagram/page/sexual-2-in-detail	4
55	istp anime characters	900	88%	-	-	INFO	14K	109%	5.4K	-	73.47%	-	—	personality-database.com/type/8/istp-anime-characters	3
56	robert pattinson mbti	900	0.08%	800%	-	-	INFO	5.5K	265%	1.6K	-	71.33%	-	—	4	-
57	yanineko mbti	900	NEW	-	-	-	1.4K	NEW	< 50	-	0%	-	—	personality-database.com/profile?cid=8&pid=2&sub_cat_id=46526	5	-
58	lamine yamal mbti	880	0.08%	1.1%	-	-	INFO	4.5K	5.5%	765	-	50.81%	-	—	personality-database.com/profile/1647639/lamine-yamal-football-mbti-personality-type	9	-
59	pdb wiki	880	340%	38	-	-	2K	234%	715	-	31.13%	-	—	wiki.personality-database.com	17
60	sp8 enneagram	870	0.08%	81%	31	-	INFO	16.8K	43%	4.6K	-	78.31%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-8-in-detail	4
61	pdb - mbti	870	78%	64	-	NAV	3K	78%	599	-	48.09%	-	—	personality-database.com	22
62	tadc mbti	850	0.07%	74%	-	-	INFO	2.1K	70%	2.4K	-	72.14%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=41704	8
63	twin peaks mbti	840	342%	-	-	INFO	3.4K	513%	691	-	58.87%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=403	5	-
64	hell mode mbti	840	0.07%	NEW	-	-	-	1.4K	NEW	< 50	-	0%	-	—	personality-database.com/profile?cid=8&pid=2&sub_cat_id=32441	3	-
65	doctor stranger mbti	840	NEW	-	-	-	1.4K	NEW	52	-	85.20%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=5675	3	-
66	пдб	820	0.07%	24%	69	-	INFO	3.8K	40%	1.6K	-	83.86%	-	—	personality-database.com/ru	3	-
67	family guy mbti	820	242%	-	-	-	370	32%	672	-	66.99%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=145	2	-
68	messi mbti	810	0.07%	3.6%	-	-	INFO	5.8K	27%	2.8K	-	77.07%	-	—	personality-database.com/profile/45/lionel-messi-football-mbti-personality-type	6
69	chainsmoker cat mbti	810	1,057%	-	-	-	2.3K	366%	98	-	0%	-	—	personality-database.com/profile?cid=8&pid=2&sub_cat_id=59670	8	-
70	so5 enneagram	800	0.07%	51%	-	-	INFO	12.2K	47%	4.2K	$0.40	85.78%	-	—	wiki.personality-database.com/books/enneagram/page/social-5-in-detail	3
71	so8 enneagram	790	108%	-	-	INFO	15.6K	252%	4.2K	$0.26	77.47%	-	—	wiki.personality-database.com/books/enneagram/page/social-8-in-detail	3
72	thea booysen	780	0.07%	550%	11	-	INFO	864.3K	481%	195.7K	$0.08	78.04%	-	—	1
73	backrooms mbti	770	43%	-	-	INFO	2K	50%	346	-	60.01%	-	—	personality-database.com/profile?cid=3&pid=2&sub_cat_id=57798	7	-
74	anne hathaway mbti	760	0.07%	117%	-	-	INFO	5.9K	225%	1.4K	-	74.48%	-	—	4
75	boys of tommen mbti	760	NEW	-	-	INFO	2.5K	NEW	187	-	78.32%	-	—	personality-database.com/profile?cid=12&pid=2&sub_cat_id=28232	5	-
76	sterling point mbti	760	0.07%	NEW	-	-	-	2.5K	NEW	< 50	-	0%	-	—	personality-database.com/profile/1870931/sterling-fixed-mbti-personality-type	5	-
77	patrick jane mbti	750	11%	-	-	INFO	5.8K	33%	2K	-	78.19%	-	—	personality-database.com/profile/569/patrick-jane-the-mentalist-2008-mbti-personality-type	5	-
78	you mbti	730	0.06%	711%	88	-	-	3.5K	187%	2K	$0.18	53.42%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=2453	4
79	gerard way mbti	730	NEW	-	-	-	1.7K	208%	929	-	61.43%	-	—	4	-
80	sp4 enneagram	720	0.06%	28%	29	-	INFO	16.2K	12%	7.2K	$0.19	77.39%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-4-in-detail	4
81	so6	720	118%	20	-	INFO	12.2K	59%	4.6K	-	76.92%	-	—	wiki.personality-database.com/books/enneagram/page/social-6-in-detail	4
82	so7 enneagram	720	0.06%	41%	27	3	INFO	11.3K	17%	3.9K	$0.19	82.32%	-	—	wiki.personality-database.com/books/enneagram/page/social-7-in-detail	4
83	jesus christ mbti	720	NEW	-	-	-	1.7K	335%	929	-	85.89%	-	—	personality-database.com/profile/2394/jesus-biblical-figures-mbti-personality-type	3	-
84	danganronpa mbti	710	0.06%	40%	-	-	INFO	2.9K	26%	2.7K	-	66.91%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=1376	6	-
85	off campus mbti	700	100%	-	-	INFO	1.2K	18%	538	-	46.46%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=54340	11	-
86	sp1 enneagram	690	0.06%	18%	-	-	INFO	10K	17%	4.2K	-	80.45%	-	—	wiki.personality-database.com/books/enneagram/page/self-preservation-1-in-detail	4
87	my little pony mbti	680	300%	35	-	-	3.5K	89%	3.5K	-	67.09%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=208	6
88	mbti personajes	680	0.06%	4.6%	31	-	INFO	1.2K	23%	2.2K	-	68.73%	-	—	personality-database.com	11
89	enfp anime characters	670	40%	-	-	INFO	8.7K	86%	5K	-	72.86%	-	—	personality-database.com/type/12/enfp-anime-characters	3
90	black torch mbti	670	0.06%	NEW	-	-	-	1.9K	NEW	< 50	-	0%	-	—	personality-database.com/profile?cid=8&pid=2&sub_cat_id=5441	6	-
91	christopher nolan mbti	660	89%	-	-	INFO	5.3K	179%	687	-	85.17%	-	—	3	-
92	velf pdb	660	0.06%	NEW	-	-	-	1.3K	NEW	< 50	-	64.40%	-	—	personality-database.com/profile/232237/velf-attitudinal-psyche-mbti-personality-type	2	-
93	mbti steven universe	660	187%	-	-	INFO	1.1K	45%	253	-	52.45%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=121	3	-
94	joker mbti	650	0.06%	364%	-	-	INFO	5.2K	159%	2.3K	-	73.37%	-	—	5
95	genshin mbti	650	20%	-	-	INFO	3.3K	8.1%	4.3K	-	59.94%	-	—	personality-database.com/profile?cid=11&pid=2&sub_cat_id=12930	7
96	loki mbti	650	0.06%	829%	-	-	INFO	3.1K	75%	2.1K	-	79.70%	-	—	personality-database.com/profile/181/loki-laufeyson-mcu-the-villains-mbti-personality-type	5
97	the walten files mbti	650	NEW	-	-	-	< 50	—	< 50	-	0%	-	—	personality-database.com/profile?cid=7&pid=2&sub_cat_id=14194	1	-
98	prosecutors proposal mbti	640	0.06%	NEW	-	-	-	1.3K	NEW	< 50	-	0%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=59759	12	-
99	cleaning lady mbti	640	NEW	-	-	-	900	NEW	< 50	-	0%	-	—	personality-database.com/profile/518877/cleaning-lady-disco-elysium-mbti-personality-type	6	-
100	hannibal mbti	630	0.05%	91%	-	-	INFO	2.6K	20%	2.2K	-	70.64%	-	—	personality-database.com/profile?cid=2&pid=2&sub_cat_id=895	4	-
Cannibalization	长尾机会。	SERP 充满机会。	高流量机会。	低潜力关键词
0.06%	NEW	1.3K	NEW	< 50	-	0%	-	—	-
0.05%	2.6K	2.2K	-	70.64%	-	—	-
